building_id,cluster,damage_numeric,damage_grade
231102000981,0,4.0,Grade 4
231102000991,0,4.0,Grade 4
231102001001,0,4.0,Grade 4
231102001011,0,4.0,Grade 4
231105000211,0,5.0,Grade 5
231102001021,0,4.0,Grade 4
231102001031,0,5.0,Grade 5
231102001041,0,4.0,Grade 4
231102001051,0,4.0,Grade 4
231102001061,0,5.0,Grade 5
231102001071,0,5.0,Grade 5
231102001081,0,5.0,Grade 5
231102001091,0,4.0,Grade 4
231102001101,0,5.0,Grade 5
231102001111,0,5.0,Grade 5
231102001121,0,5.0,Grade 5
231102001131,0,4.0,Grade 4
231103000011,0,5.0,Grade 5
231103000021,0,5.0,Grade 5
231103000031,0,5.0,Grade 5
231103000041,0,5.0,Grade 5
231103000051,0,4.0,Grade 4
231103000061,0,5.0,Grade 5
231103000071,0,5.0,Grade 5
231103000081,0,5.0,Grade 5
231103000091,0,5.0,Grade 5
231103000101,0,5.0,Grade 5
231103000111,0,5.0,Grade 5
231103000121,0,5.0,Grade 5
231103000131,0,5.0,Grade 5
231103000141,0,5.0,Grade 5
231103000151,0,5.0,Grade 5
231103000161,0,5.0,Grade 5
231103000162,0,5.0,Grade 5
231103000171,0,5.0,Grade 5
231103000181,0,5.0,Grade 5
231103000191,0,5.0,Grade 5
231103000201,0,5.0,Grade 5
231103000211,0,5.0,Grade 5
231103000221,0,5.0,Grade 5
231103000231,0,5.0,Grade 5
231103000241,0,5.0,Grade 5
231103000251,0,5.0,Grade 5
231103000261,0,5.0,Grade 5
231103000271,0,5.0,Grade 5
231103000281,0,5.0,Grade 5
231103000291,0,5.0,Grade 5
231103000301,0,5.0,Grade 5
231103000311,0,5.0,Grade 5
231103000321,0,5.0,Grade 5
231103000331,0,4.0,Grade 4
231103000341,0,4.0,Grade 4
231103000351,0,5.0,Grade 5
231103000361,0,5.0,Grade 5
231103000371,0,5.0,Grade 5
231103000381,0,5.0,Grade 5
231103000391,0,5.0,Grade 5
231103000401,0,5.0,Grade 5
231103000411,0,5.0,Grade 5
231103000421,0,5.0,Grade 5
231103000431,0,5.0,Grade 5
231103000441,0,5.0,Grade 5
231103000451,0,5.0,Grade 5
231103000461,0,5.0,Grade 5
231103000471,0,5.0,Grade 5
231103000481,0,5.0,Grade 5
231103000491,0,5.0,Grade 5
231103000501,0,5.0,Grade 5
231103000511,0,5.0,Grade 5
231103000521,0,5.0,Grade 5
231103000531,0,5.0,Grade 5
231103000541,0,5.0,Grade 5
231104000011,0,5.0,Grade 5
231104000021,0,4.0,Grade 4
231104000031,0,5.0,Grade 5
231104000041,0,4.0,Grade 4
231104000051,0,4.0,Grade 4
231104000061,0,4.0,Grade 4
231104000071,0,4.0,Grade 4
231104000081,0,1.0,Grade 1
231104000091,0,4.0,Grade 4
231104000101,0,5.0,Grade 5
231104000111,0,5.0,Grade 5
231104000121,0,4.0,Grade 4
231104000131,0,4.0,Grade 4
231104000141,0,5.0,Grade 5
231104000151,0,5.0,Grade 5
231104000161,0,5.0,Grade 5
231104000171,0,5.0,Grade 5
231104000181,0,4.0,Grade 4
231104000182,0,5.0,Grade 5
231104000191,0,5.0,Grade 5
231104000201,0,5.0,Grade 5
231104000202,0,5.0,Grade 5
231104000211,0,4.0,Grade 4
231104000221,0,4.0,Grade 4
231104000231,0,4.0,Grade 4
231104000241,0,5.0,Grade 5
231104000251,0,4.0,Grade 4
231104000261,0,4.0,Grade 4
231104000271,0,4.0,Grade 4
231104000281,0,5.0,Grade 5
231104000291,0,4.0,Grade 4
231104000301,0,4.0,Grade 4
231104000311,0,5.0,Grade 5
231104000321,0,4.0,Grade 4
231104000331,0,5.0,Grade 5
231104000341,0,5.0,Grade 5
231104000351,0,5.0,Grade 5
231104000361,0,4.0,Grade 4
231104000371,0,5.0,Grade 5
231104000381,0,5.0,Grade 5
231104000391,0,4.0,Grade 4
231104000401,0,5.0,Grade 5
231104000411,0,4.0,Grade 4
231104000421,0,4.0,Grade 4
231104000431,0,4.0,Grade 4
231104000441,0,5.0,Grade 5
231104000451,0,4.0,Grade 4
231104000461,0,4.0,Grade 4
231104000462,0,4.0,Grade 4
231104000463,0,5.0,Grade 5
231104000471,0,5.0,Grade 5
231104000481,0,4.0,Grade 4
231104000491,0,5.0,Grade 5
231104000501,0,3.0,Grade 3
231104000511,0,4.0,Grade 4
231104000521,0,2.0,Grade 2
231104000522,0,5.0,Grade 5
231104000531,0,2.0,Grade 2
231105000011,0,5.0,Grade 5
231105000012,0,5.0,Grade 5
231105000021,0,5.0,Grade 5
231105000031,0,5.0,Grade 5
231105000041,0,5.0,Grade 5
231105000051,0,5.0,Grade 5
231105000061,0,5.0,Grade 5
231105000071,0,5.0,Grade 5
231105000081,0,5.0,Grade 5
231105000091,0,5.0,Grade 5
231105000101,0,5.0,Grade 5
231105000111,0,5.0,Grade 5
231105000121,0,5.0,Grade 5
231105000131,0,5.0,Grade 5
231105000132,0,5.0,Grade 5
231105000141,0,5.0,Grade 5
231105000151,0,5.0,Grade 5
231105000161,0,5.0,Grade 5
231105000171,0,5.0,Grade 5
231105000181,0,5.0,Grade 5
231105000191,0,5.0,Grade 5
231105000201,0,5.0,Grade 5
231105000221,0,5.0,Grade 5
231105000231,0,5.0,Grade 5
231105000241,0,3.0,Grade 3
231105000251,0,1.0,Grade 1
231105000261,0,5.0,Grade 5
231105000271,0,5.0,Grade 5
231105000281,0,4.0,Grade 4
231105000291,0,5.0,Grade 5
231105000301,0,5.0,Grade 5
231105000311,0,5.0,Grade 5
231105000312,0,5.0,Grade 5
231105000321,0,5.0,Grade 5
231105000331,0,5.0,Grade 5
231105000341,0,5.0,Grade 5
231105000351,0,5.0,Grade 5
231105000361,0,5.0,Grade 5
231105000371,0,5.0,Grade 5
231105000381,0,5.0,Grade 5
231105000391,0,5.0,Grade 5
231105000401,0,5.0,Grade 5
231105000411,0,5.0,Grade 5
231105000421,0,5.0,Grade 5
231105000431,0,5.0,Grade 5
231105000441,0,5.0,Grade 5
231105000451,0,5.0,Grade 5
231105000461,0,5.0,Grade 5
231105000471,0,5.0,Grade 5
231105000481,0,5.0,Grade 5
231105000491,0,5.0,Grade 5
231105000501,0,5.0,Grade 5
231105000511,0,5.0,Grade 5
231105000521,0,5.0,Grade 5
231105000531,0,5.0,Grade 5
231105000541,0,5.0,Grade 5
231105000551,0,5.0,Grade 5
231105000552,0,5.0,Grade 5
231105000561,0,5.0,Grade 5
231105000571,0,5.0,Grade 5
231105000581,0,5.0,Grade 5
231105000591,0,4.0,Grade 4
231105000601,0,5.0,Grade 5
231105000611,0,5.0,Grade 5
231105000621,0,5.0,Grade 5
231105000631,0,5.0,Grade 5
231105000641,0,5.0,Grade 5
231105000651,0,5.0,Grade 5
231105000652,0,5.0,Grade 5
231105000661,0,5.0,Grade 5
231105000671,0,5.0,Grade 5
231105000672,0,5.0,Grade 5
231105000673,0,5.0,Grade 5
231105000681,0,5.0,Grade 5
231105000682,0,5.0,Grade 5
231105000691,0,5.0,Grade 5
231105000701,0,5.0,Grade 5
231105000711,0,5.0,Grade 5
231105000721,0,5.0,Grade 5
231105000731,0,5.0,Grade 5
231105000741,0,1.0,Grade 1
231105000751,0,5.0,Grade 5
231105000761,0,5.0,Grade 5
231105000771,0,5.0,Grade 5
231105000781,0,5.0,Grade 5
231105000791,0,5.0,Grade 5
231105000801,0,5.0,Grade 5
231105000811,0,5.0,Grade 5
231105000821,0,5.0,Grade 5
231105000831,0,5.0,Grade 5
231105000841,0,5.0,Grade 5
231105000851,0,5.0,Grade 5
231105000861,0,5.0,Grade 5
231105000871,0,4.0,Grade 4
231105000881,0,5.0,Grade 5
231105000891,0,5.0,Grade 5
231105000901,0,5.0,Grade 5
231105000911,0,5.0,Grade 5
231105000921,0,4.0,Grade 4
231105000931,0,5.0,Grade 5
231105000941,0,5.0,Grade 5
231105000951,0,5.0,Grade 5
231105000961,0,4.0,Grade 4
231105000962,0,1.0,Grade 1
231105000971,0,4.0,Grade 4
231105000981,0,5.0,Grade 5
231105000991,0,5.0,Grade 5
231105001001,0,5.0,Grade 5
231105001011,0,5.0,Grade 5
231105001021,0,5.0,Grade 5
231105001031,0,5.0,Grade 5
231105001041,0,5.0,Grade 5
231105001051,0,5.0,Grade 5
231105001061,0,5.0,Grade 5
231105001071,0,5.0,Grade 5
231105001081,0,5.0,Grade 5
231105001082,0,5.0,Grade 5
231105001091,0,5.0,Grade 5
231105001101,0,4.0,Grade 4
231105001111,0,5.0,Grade 5
231105001121,0,4.0,Grade 4
231105001131,0,5.0,Grade 5
231105001141,0,5.0,Grade 5
231105001151,0,1.0,Grade 1
231105001161,0,1.0,Grade 1
231105001171,0,1.0,Grade 1
231105001181,0,5.0,Grade 5
231105001191,0,5.0,Grade 5
231106000011,0,5.0,Grade 5
231106000021,0,4.0,Grade 4
231106000031,0,5.0,Grade 5
231106000041,0,5.0,Grade 5
231106000051,0,5.0,Grade 5
231106000061,0,5.0,Grade 5
231106000071,0,5.0,Grade 5
231106000081,0,5.0,Grade 5
231106000091,0,5.0,Grade 5
231106000101,0,5.0,Grade 5
231106000111,0,5.0,Grade 5
231106000121,0,5.0,Grade 5
231106000131,0,5.0,Grade 5
231106000141,0,5.0,Grade 5
231106000151,0,5.0,Grade 5
231106000161,0,5.0,Grade 5
231106000171,0,5.0,Grade 5
231106000181,0,5.0,Grade 5
231106000191,0,5.0,Grade 5
231106000201,0,5.0,Grade 5
231106000211,0,5.0,Grade 5
231106000221,0,5.0,Grade 5
231106000231,0,5.0,Grade 5
231106000241,0,5.0,Grade 5
231106000251,0,5.0,Grade 5
231106000261,0,5.0,Grade 5
231106000271,0,5.0,Grade 5
231106000281,0,5.0,Grade 5
231106000291,0,5.0,Grade 5
231106000292,0,5.0,Grade 5
231106000301,0,5.0,Grade 5
231106000302,0,5.0,Grade 5
231106000311,0,5.0,Grade 5
231106000321,0,5.0,Grade 5
231106000331,0,5.0,Grade 5
231106000341,0,5.0,Grade 5
231106000351,0,5.0,Grade 5
231106000361,0,5.0,Grade 5
231106000371,0,5.0,Grade 5
231106000381,0,5.0,Grade 5
231106000382,0,5.0,Grade 5
231106000391,0,5.0,Grade 5
231106000392,0,5.0,Grade 5
231106000401,0,5.0,Grade 5
231106000411,0,5.0,Grade 5
231106000421,0,5.0,Grade 5
231106000431,0,5.0,Grade 5
231106000441,0,5.0,Grade 5
231106000451,0,5.0,Grade 5
231106000461,0,5.0,Grade 5
231106000471,0,5.0,Grade 5
231106000472,0,5.0,Grade 5
231106000481,0,5.0,Grade 5
231106000491,0,5.0,Grade 5
231106000501,0,5.0,Grade 5
231106000511,0,5.0,Grade 5
231106000521,0,5.0,Grade 5
231107000011,0,5.0,Grade 5
231107000021,0,5.0,Grade 5
231107000031,0,5.0,Grade 5
231107000041,0,5.0,Grade 5
231107000051,0,5.0,Grade 5
231107000052,0,5.0,Grade 5
231107000061,0,1.0,Grade 1
231107000071,0,5.0,Grade 5
231107000081,0,5.0,Grade 5
231107000091,0,5.0,Grade 5
231107000101,0,5.0,Grade 5
231107000111,0,4.0,Grade 4
231107000121,0,5.0,Grade 5
231107000131,0,5.0,Grade 5
231107000141,0,5.0,Grade 5
231107000151,0,5.0,Grade 5
231107000152,0,5.0,Grade 5
231107000161,0,5.0,Grade 5
231107000171,0,5.0,Grade 5
231107000181,0,5.0,Grade 5
231107000191,0,5.0,Grade 5
231107000201,0,5.0,Grade 5
231107000211,0,5.0,Grade 5
231107000221,0,5.0,Grade 5
231107000231,0,5.0,Grade 5
231107000241,0,5.0,Grade 5
231107000251,0,5.0,Grade 5
231107000261,0,5.0,Grade 5
231107000271,0,5.0,Grade 5
231107000281,0,5.0,Grade 5
231107000291,0,5.0,Grade 5
231107000301,0,5.0,Grade 5
231107000311,0,5.0,Grade 5
231107000321,0,5.0,Grade 5
231107000331,0,5.0,Grade 5
231107000341,0,5.0,Grade 5
231107000351,0,5.0,Grade 5
231107000361,0,5.0,Grade 5
231107000371,0,5.0,Grade 5
231107000381,0,5.0,Grade 5
231107000391,0,5.0,Grade 5
231107000401,0,5.0,Grade 5
231107000411,0,5.0,Grade 5
231107000421,0,5.0,Grade 5
231107000431,0,5.0,Grade 5
231107000432,0,5.0,Grade 5
231107000441,0,5.0,Grade 5
231107000451,0,5.0,Grade 5
231107000461,0,5.0,Grade 5
231107000471,0,5.0,Grade 5
231107000481,0,5.0,Grade 5
231107000491,0,5.0,Grade 5
231107000501,0,5.0,Grade 5
231107000511,0,5.0,Grade 5
231107000521,0,5.0,Grade 5
231107000531,0,5.0,Grade 5
231107000541,0,5.0,Grade 5
231107000551,0,5.0,Grade 5
231107000561,0,5.0,Grade 5
231107000571,0,5.0,Grade 5
231107000581,0,5.0,Grade 5
231107000591,0,5.0,Grade 5
231107000601,0,5.0,Grade 5
231107000611,0,5.0,Grade 5
231107000621,0,5.0,Grade 5
231107000631,0,5.0,Grade 5
231107000641,0,5.0,Grade 5
231107000642,0,5.0,Grade 5
231107000651,0,5.0,Grade 5
